,CID,smiles
271,162270007,C.C.CCN1CN(C=C1)CCOC(=O)C=C
272,159124292,CCCCOC(=O)C=C.S
273,88607559,CCOC(=O)C=C.CC(C)N(CCOC(=O)C(=C)C)C(C)C
274,98044755,C=CC(=O)OC12CC3CC(C1)CC(C3)(C2)O
275,98044756,C=CC(=O)OC12CC3CC(C1)CC(C3)(C2)O
276,87296853,CCCCCCCCCCCCCCCCCCOC(=O)C(=C)C.CCCCC(CC)COC(=O)C=C
277,140512090,CCC(C(O)(O)OC(=O)C=C)OC(=O)C=C
278,164105056,C=CC(=O)OC12CCC3CCC(C1)(CC3C2)O
279,154143631,C=CC(=O)OCCCCCCCCCCCCCCCCCC[Si](Cl)(Cl)Cl
280,154405778,C=CC(=O)OCCCCCC(=O)[O-]
281,87296916,C=CC(=O)[O-].[IH2+]
282,87559067,CC(=C)C(=O)OCC(COC(=O)C=C)(COC(=O)C(=C)C)O
283,88345506,CCCCC(CC)COC(=O)C=C.CCCCOC(=O)C=C.CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
284,19925943,CCOCCC(COC(=O)C=C)O
285,142609339,CC=CC(=C)OCCOC(=O)C=C.C=C
286,142609340,CC=CC(=C)OCCOC(=O)C=C
287,150735812,C=CC(=O)OC(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)COCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
288,154405860,C=CC(=O)OC(=O)C(C(C(=O)O)O)O
289,123210743,C[Si](C)(C)O[SiH2]CCC[Si](C)(C)O[SiH2]CCC[Si](C)(C)O[SiH2]CCCC[Si](C)(C)O[SiH2]CCCCOC(=O)C=C
290,67898392,C=CC(=O)OC1CCCCCCCCC1OC(=O)C=C
291,54004769,C=CC(=O)OC12CCC(C1)C3C2C(C(C3)O)O
292,9964588,C[Si](CCCOC(=O)C=C)(Cl)Cl
293,141560908,CC(C)(C)[N+](CCCOC(=O)C=C)(CCOC(=O)C=C)CC1=CC=CC=C1.CC(C)(C)[N+](CCCOC(=O)C=C)(CCOC(=O)C=C)CC1=CC=CC=C1.[Cl-].[Cl-]
294,88345713,CCCCC(CC)COC(=O)C=C.CCC(CO)(CO)CO
295,22023282,C[Si](C)(C)CCCOC(=O)C=C
296,101190819,C=CC(=O)[O-].C=CC(=O)[O-].C=CC(=O)[O-].[Gd+3]
297,89656515,C=CC(=O)OSOC(=O)C=C
298,21761247,CCN(C(C)OC(=O)C=C)C(C)OC(=O)C=C
299,88607970,CCOCC.CC(CO)O.C=CC(=O)OCC1CO1
300,21761290,CO[Si]CCC(OC(=O)C=C)(OC(=O)C=C)OC(=O)C=C
301,21761291,CO[Si](CCC(OC(=O)C=C)OC(=O)C=C)OC
302,68947237,CC1(C2CCC1(C(C2)OC(=O)C=C)C)C.C(=O)N
303,68947239,CC1(C2CCC1(C(C2)OC(=O)C=C)C)C.C(=O)N
304,69995825,CCCCCCCCCCCCCCCC(OC(=O)C=C)Br
305,157551923,CC(=C)C(=O)OCC1CO1.C=CC=O.C=CC(=O)OCCO
306,11275580,CC1CCCCC1(C=C)OC(=O)C=C
307,164105538,CCCCOC(=O)C=C.CCO[SiH](OCC)OCC
308,98045252,CC1(C2CCC1(C(C2)C3CCCC(C3)OC(=O)C=C)C)C
309,98045254,CC1(C2CCC1(C(C2)C3CCCC(C3)OC(=O)C=C)C)C
310,161746260,CC(=O)O.CN(C)CCOC(=O)C=C
311,159386989,C=CC(=O)OCCCOC1(C2=C(C=CC(=C2)N(C3=CC=C(C=C3)OC4=CC=CC=C4)C5=CC=C(C=C5)OC6=CC=CC=C6)C7=C1C=C(C=C7)N(C8=CC=C(C=C8)OC9=CC=CC=C9)C1=CC=C(C=C1)OC1=CC=CC=C1)OCCCOC(=O)C=C
312,87297401,CC[N+](CC)(CC)C(C)COC(=O)C=C.[Br-]
313,87297402,CC[N+](CC)(CC)C(C)COC(=O)C=C
314,159649202,CCC1(C2CC3CC(C2)CC1C3)OC(=O)C=C.CCC1(C2CC3CC(C2)CC1C3)OC(=O)C(=C)C.CC(C)C1(C2CC3CC(C2)CC1C3)OC(=O)C(=C)C.CC(=C)C(=O)OC1(C2CC3CC(C2)CC1C3)C.CC1(C2CC3CC(C2)CC1C3)OC(=O)C=C
315,159124922,CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C.CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C.CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C
316,155454921,CC(C)(CCCO)CCC(C)(C)COC(=O)C=C
317,155454928,CC(C)(CCCOO)CCC(C)(C)COC(=O)C=C
318,60034514,CCC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C
319,141299157,C=CC(=O)OC(Br)(Br)Br
320,141299168,CC(C)C[Si](COC(=O)C=C)(O[Si](C)(C)C)O[Si](C)(C)C
321,141299172,CC(C)C[Si](C)(CCOC(=O)C=C)O[Si](C)(C)C
322,141299173,CC(C)[Si](C(C)C)(C(C)C)O[Si](C)(CCOC(=O)C=C)O[Si](C)(C)C
323,141299174,CCC[Si](C)(CCOC(=O)C=C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)CC
324,22023652,CO[Si](OC)(OC)O[Si](CCCOC(=O)C=C)(O[Si](OC)(OC)OC)O[Si](OC)(OC)OC
325,141299175,CCCCC[Si](COC(=O)C=C)(O[Si](C)(C)C)O[Si](C)(C)CC
326,154144252,CCCCCCCCCCCCCCCCCCCCCCCCCCCOCCOC(=O)C=C
327,122424832,CC(COCC(C)OC(=O)OCC(C)OC(=O)C=C)OC(=O)OCC(C)OC(=O)C=C
328,23596549,CC[CH-]COC(=O)C=C.[Y+3]
329,90181146,C[Si](C)(OC(=O)C=C)O[Si](C)(C)O[Si](C)(C)OC(=O)C=C
330,158076443,C=CC(=O)O.[F-].[F-].[Ca+2]
331,146279968,C.CC1(C2CCC1(C(C2)OC(=O)C=C)C)C
332,141299235,CCO[Si](C)(C)CCCCCCOC(=O)C=C
333,146279970,C.CCCCCCCCOC(=O)C=C
334,141299252,CCC(CCBr)OC(=O)C=C
335,54267451,C=CC(=O)OCC[Si](Cl)(Cl)Cl
336,90705500,CCCCOOC(=O)C=C
337,155455068,CC(C)(COC(=O)C=C)OCC(C)(C)OCCO
338,158446434,CCOC(=O)C=C.CO
339,59248279,C=CC(=O)OCCCOC(=O)C=C
340,54005407,C=CC(=O)OCC(=NF)C#N
341,59248288,CCC[N+](CCC)(CCC)CCCOC(=O)C=C
342,90705582,C=CC(=O)OC12CC3CC(C1)C(C3)C2
343,162008750,CC[N+](CC)(CC)CCO.C=CC(=O)O
344,18353907,CC([N+](C)(C)C)OC(=O)C=C.[O-]S(=O)(=O)[O-]
345,18353908,CC([N+](C)(C)C)OC(=O)C=C
346,18353926,C=CC(=O)OCC1COC(=O)O1
347,123211550,C=CC(=O)OCCCCCCCCCCCOP(=O)(O)O
348,22023987,CC(COC)OCC(C)OCC(C)OC(=O)C=C
349,87559997,CCOC(=S)S.CC1(C2CCC1(C(C2)OC(=O)C=C)C)C
350,87559999,CC1(C2CCC1(C(C2)OC(=O)C=C)C)C.C(=O)(S)S
351,143920964,C=CC(=O)OCCCCCCCOPI
352,161484617,CCCCCCC1(C2CC3CC1CC(C3)(C2)C)OC(=O)C=C.CCCCCCC1(C2CC3CC1CC(C3)(C2)C)OC(=O)C(=C)C.CCCCC(C)C1(C2CC3CC1CC(C3)(C2)C)OC(=O)C=C.CCCCC(C)C1(C2CC3CC1CC(C3)(C2)C)OC(=O)C(=C)C.CCC(C)CC1(C2CC3CC1CC(C3)(C2)C)OC(=O)C=C.CCC(CC)C1(C2CC3CC1CC(C3)(C2)C)OC(=O)C=C.CCC(CC)C1(C2CC3CC1CC(C3)(C2)C)OC(=O)C(=C)C.CC(C)CCC1(C2CC3CC1CC(C3)(C2)C)OC(=O)C=C.CC(C)CCC1(C2CC3CC1CC(C3)(C2)C)OC(=O)C(=C)C.CC(=C)C(=O)OC1(C2CC3CC1CC(C3)(C2)C)CC(C)(C)C.CC12CC3CC(C1)C(C(C3)C2)(CC(C)(C)C)OC(=O)C=C
353,54005584,C=CC(=O)OC1(CC2CCC1C2)C=C
354,23072599,C=CC(=O)OCCSO
355,141037418,CC(C)(C)[N+](C)(C)CCOC(=O)C=C.[Cl-]
356,141037419,CC(C)(C)[N+](C)(C)CCOC(=O)C=C
357,158076812,CCCCC(CC)COC(=O)C=C.CCCCO
358,132648850,C=CC(=O)[O-].C=CC(=O)[O-].O.[Ba+2]
359,158863262,CC(=C)C(=O)OCC[N+](C)(C)CCCS(=O)(=O)[O-].C=CC(=O)O.C=CC(=O)O
360,59248558,C=CC(=O)OCC(F)(F)S(=O)(=O)[O-].[Na+]
361,87297987,COC(CC(F)(F)F)COC(=O)C=C
362,54267846,CCCOCC(COC(=O)C=C)O
363,141037519,CCCCCCCCOC(=O)C(=C)C.C=CC(=O)O
364,57937904,CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)OCCOC(=O)C=C
365,159911945,CCCCCCCCCCCCCCCCCCOC(=O)C(=C)C.CCOC(=O)C=C.C=CC(=O)OCC1CC2C3CCC(C3)C2C1
366,53743624,C=CC(=O)OCCOP(OCCOC(=O)C=C)OCCOC(=O)C=C
367,20189207,CCCC(COC(=O)C=C)N1CCOCC1
368,20189210,CC(CCOC(=O)C=C)N1CCOCC1
369,159911964,C=CC(=O)O.[Ru]
370,20189215,C=CC(=O)OCCCN1CCOCC1
371,20189216,CCC(COC(=O)C=C)N1CCOCC1
372,20189217,CCCOC(=O)C=C.C1COCCN1
373,20189220,C=CC(=O)OCCCCN1CCOCC1
374,165154878,CC1=CC2=C3C(=C1)C(C4=C(N3C5=C(C2(C)C)C=C(C=C5)OCCCOC(=O)C=C)C(=CC(=C4)OCCCOC(=O)C=C)C)(C)C
375,123211843,CC.CC.CCC1=C(C=CC(=C1)OC(C2=CC=C(C=C2)OC(=O)C=C)(F)F)OC(C3=CC=C(C=C3)OC(=O)C=C)(F)F
376,141037685,CCCC[Si](CCCC)(CCCC)COC(=O)C=C
377,123211909,CC(C)C[SiH2]O[Si](C)(C)O[Si](C)(C)C(C)(C)OC(=O)C=C
378,57151656,COC1CCC1OC(=O)C=C
379,162009275,CCCOCCOC(=O)C(=C)C.CCCOC(=O)C=C.CCCOC(=O)C(=C)C.CC(C)(COC(=O)C=C)COC(=O)C=C
380,156766408,CCCCCCC1(COC1)C(C)OC(=O)C=C
381,59511001,C=CC(=O)OCCOCCOCCOCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCO
382,154144987,CC(C(COC(=O)C=C)OC(=O)C)OC(=O)C
383,59511003,C=CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCCOCCCOCCCOCCCOCCCOCCCO
384,88608989,CCCOC(=O)C=C.C[Si](C)O[Si]
385,59511006,COCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C
386,59511010,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C
387,59511011,C=CC(=O)OCCCOCCCOCCCO
388,163320037,CCC1(CCCCC1)OC(=O)C2CC3CC2C4C3C5CC4C(C5)OC(=O)C=C
389,59511015,CCCCOCCCOCCCOCCCOCCCOCCCOCCCOCCCOCCCOC(=O)C=C
390,59511021,C=CC(=O)OCCCOCCCOCCCOCCCOCCCOCCCOCCCOCCCOCCCOCCCOCCCOCCCOCCCO
391,59511023,C=CC(=O)OCCOCCCOCCCOCCCOCCCOCCCOCCCO
392,59511029,C=CC(=O)OCCCOCCCOCCCOCCCOCCCOCCCO
393,67113219,CC1(C2CCC1(C(C2)OC(=O)C=C)C)C.C(=CC(=O)O)C(=O)O
394,19927302,CCC(CC)CCCCCCOC(=O)C=C
395,19927303,CCC(CC)CCCCCCCOC(=O)C=C
396,54530313,CC1(COC(OC1)CCOCCOC(=O)C=C)C
397,19927309,CCC(C)CCCCCOC(=O)C=C
398,19927304,CCC(CC)CCCCCCCCCCCOC(=O)C=C
399,19927305,CCC(CC)CCCCCCCCCOC(=O)C=C
400,19927312,CCC(C)CCCCCCOC(=O)C=C
401,19927313,CCC(CC)CCCCCOC(=O)C=C
402,19927314,CCC(C)CCCCCCCCCCCCOC(=O)C=C
403,19927315,CCC(C)CCCCCCCCOC(=O)C=C
404,19927307,CCC(CC)CCCCCCCCCCOC(=O)C=C
405,19927317,CCC(C)CCCCCCCCCCOC(=O)C=C
406,19927310,CCC(C)CCCCCCCCCCCOC(=O)C=C
407,19927311,CCC(CC)CCCCCCCCOC(=O)C=C
408,163320097,COC(=O)C1CC2CC1C3C2C4CC3C(C4)OC(=O)C=C
409,153340459,C=CC(=O)OC1(CCCC1)CCC2(CCCC2)OC(=O)C=C
410,123212095,CCC(COC(C=C)O)(COC(=O)C)COC(=O)C=C
411,163320131,C=CC(=O)OC1CC2CC1C3C2C4CC3C(C4)C(=O)O
412,19927378,CCC([N+](C)(C)C)OC(=O)C=C
413,163320160,CC(C)(C)OC(=O)C1CC2CC1C3C2C4CC3C(C4)OC(=O)C=C
414,15208801,C=CC(=O)OCCCN=C=O
415,15208802,C=CC(=O)OCCCCN=C=O
416,15208807,C=CC(=O)OCCCCCCCCCl
417,87822709,C=CC(=O)O.C=O
418,141037951,CP(C)COC(=O)C=C
419,141037952,CCCCP(=O)(CCCC)CCOC(=O)C=C
420,87560602,CCCCOC(=O)C=C.CCOC(=O)C=C.CC(=O)OC=C
421,141037980,CCCCCCCCCCCCN(C)CCOC(=O)C=C
422,123998619,CC(=C)C(=O)OC=COC1=CC(=C(C=C1)C2=CC(=C(C=C2)OC(=O)C=C)F)F
423,160698796,CCC[SiH](OC)OC.C=CC(=O)O
424,57676244,CC(C)C(C)C(=O)OCC(COC(=O)C=C)O
425,20189683,CC(OC)OC(C)O[Si](CCCOC(=O)C=C)(OC(C)OC(C)OC)OC(C)OC(C)OC
426,20189689,CCO[Si](CC)(CCCOC(=O)C=C)OCC
427,162009633,C=CC(=O)OC1=CC(=CC(=C1)C(C(F)(F)F)(C(F)(F)F)O)C(C(F)(F)F)(C(F)(F)F)O.C1=C(C=C(C=C1C(C(F)(F)F)(C(F)(F)F)O)O)C(C(F)(F)F)(C(F)(F)F)O
428,88347189,CCOCCOCCOCCOC.C=CC(=O)O
429,89395781,CCCCOCCOC(=O)C=C.C=CC(=O)OCCO
430,140251721,CC[N+](C)(C)CC1=CC=CC=C1.CC[N+](C)(C)CC1=CC=CC=C1.C=CC(=O)[O-].[Cl-]
431,141038184,C=CC(=O)OCCOC1=C(C=CC=C1Br)Br
432,88609412,C=CC(=O)OC(C(OOC(=O)C=C)(F)F)(C(F)(F)F)F
433,164106933,C=CC(=O)OCI1CC2CC1C3C2CC4C3C5CC4CC5OC(=O)C=C
434,130290368,COC(COC(=O)C=C)(F)F
435,70521552,C=CC(N1CCOC1)OC(=O)C=C
436,158077701,CCCCC(CC)COC(=O)C(=C)C.CC(C)CC(C)CC(C)CC(C)CC(C)C(C)OC(=O)C=C.CC(=C)C(=O)OC1CC2CC1C3C2CCC3.C=CC(=O)OC1CC2CC1C3C2CCC3
437,161747774,B(O)(O)O.CCCCOC(=O)C=C
438,58987359,C=CC(=O)OC1=CC=C(C=C1)C#CC2=CC(=C(C(=C2)F)F)F
439,159388520,C=CC(=O)O.C(F)(F)F
440,160437123,C=CC1=CC=C(C=C1)C(F)(F)F.C=CC1=CC(=CC=C1)C(F)(F)F.C=CC(=O)OCC(CC(F)(F)F)(F)F.C=CC(=O)OC1=CC=C(C=C1)C(F)(F)F
441,156767113,CC(C)(CCCOC(=O)C=C)Br
442,88609674,CCO[Si](C)(C)CCC(C)OC(=O)C=C
443,147067786,C=CC(=O)OCC1CCC(CC1)COC(=O)C#C
444,135009193,CCC(CC)(C=C)OC(=O)C=C
445,140514218,CCCCCCC(C(C)OC(=O)C=C)(OC(=O)C=C)OC(=O)C=C
446,56628150,CCS(=O)(=O)C=CC(=O)OCCOC(=O)C=C
447,157291490,COC(=O)C=C.C=O
448,154407937,CC[Si](CC)(CCCOC(=O)C=C)N[Si](CC)(CC)CCCOC(=O)C=C
449,154407938,CCC[Si](CCC)(CCCOC(=O)C=C)N[Si](CCC)(CCC)CCCOC(=O)C=C
450,160961561,CC(=C)C(=O)O.CC(=C)C(=O)O.C=CC(=O)OCCOC(=O)C=C
451,141038625,CCO[Si](CCOC(=O)C=C)(OCC)OC(C)C
452,140514344,CC(C)N(CCCCOC(=O)C=C)C(C)C
453,140514355,CC(C)N(COC(=O)C=C)C(C)C
454,154145865,CCCCCC(OCC)(OC(=O)C=C)OC(=O)C=C
455,158602331,CCCCCCCC1(C2CC3CC1CC(C3)(C2)C)OC(=O)C=C.CCCCCCC(C)C1(C2CC3CC1CC(C3)(C2)C)OC(=O)C=C.CCCCCCC(C)C1(C2CC3CC1CC(C3)(C2)C)OC(=O)C(=C)C.CCCC(CCC)C1(C2CC3CC1CC(C3)(C2)C)OC(=O)C=C.CCCC(CCC)C1(C2CC3CC1CC(C3)(C2)C)OC(=O)C(=C)C.CCC(C)CCC(C)C1(C2CC3CC1CC(C3)(C2)C)OC(=O)C=C.CCC(C)CCC(C)C1(C2CC3CC1CC(C3)(C2)C)OC(=O)C(=C)C
456,130290805,C=CC(=O)OCC(C(F)(F)F)(O)F
457,152573060,C=CC(=O)OC(C(CC(F)(F)F)O)(F)F
458,70521991,CCCCCCC1(CCCCC1CC)OC(=O)C=C
459,123737247,CC(C)(CC[SiH2]O[Si](C)(C)C)OC(=O)C=C
460,53744804,C=CC(=O)OC(C(C(C(C(C(CF)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
461,88609967,CCC(OC(=O)C=C)[Si](C)(C)C=C
462,56628401,CC(COCC1CO1)OC(=O)C=C
463,90707149,C=CC(=O)OCCCCCCCCCCCCCCCCOP(=O)(O)O
464,20976846,C=CC(=O)[O-].C=CC(=O)[O-].C=CC(=O)OCC(CO)O
465,88872149,CCC(C)(CC(C)OC(C)C)OC(=O)C=C
466,88085739,C=CC(=O)OC(=O)C=C.[Na]
467,54269185,CCCCC(CC)C(=O)OCC(COC(=O)C=C)(COC(=O)C(CC)CCCC)COC(=O)C(CC)CCCC
468,139990277,C=CC(=O)OCCOCCOCCOCCOC=C
469,88610054,C=CC(OC(=O)C=C)[Si][Si]O[Si]
470,139990279,CCCCCC(OC=C)OC(=O)C=C
471,139990278,CCCCCCCC(OC=C)OC(=O)C=C
472,88085812,CCOC(=O)C=C.C(=O)O
473,155718966,[HH].CC.C=CC(=O)OCCOC(=O)N
474,89396545,CCO[Si](CC)(OCC)OC(=O)C=C
475,160437572,COC(=O)C=C.C=CC(=O)OCC1CCCO1
476,140514635,CC[Si](COC(=O)C=C)(Cl)Cl
477,159913303,CCCN(CCC)CCOC(=O)C=C.CC(=C)C(=O)O
478,152311160,CCC(CC)C(=O)OC(=O)C=C
479,162010489,C[N+](C)(C)CC(C[N+](C)(C)C)OC(=O)C=C.[Cl-].[Cl-]
480,158602627,C.C.COC(=O)COC(=O)C=C
481,54007176,C=CC(=O)OCC1=C(C(=C(C(=C1Br)Br)Br)Br)COC(=O)C=C
482,140514696,C=CC(=O)OC12CC(C(C(C1(F)F)(C(C(C2(F)F)(CF)F)(F)F)F)(F)F)(O)F
483,140514697,C=CC(=O)OC12C(C(C(C(C1(F)F)(C(C(C2(F)F)(O)F)(F)F)F)(F)F)(CF)F)(F)F
484,140514700,C=CC(=O)OC12CC(C(C(C1(F)F)(CC(C2(F)F)(CF)O)O)(F)F)(O)F
485,140514702,C=CC(=O)OC12CC(C(C(C1(F)F)(C(C(C2(F)F)(CF)F)(F)F)O)(F)F)(OC(=O)C=C)F
486,140514703,C=CC(=O)OC12C(C(C(C(C1(F)F)(C(C(C2(F)F)(O)F)(F)F)O)(F)F)(CF)O)(F)F
487,139466130,CC(CCOC(=O)C=C)C#N
488,140514707,C=CC(=O)OC1(CC2(C(C(C(C(C2(F)F)(C1(F)F)OC(=O)C=C)(F)F)(CF)O)(F)F)O)F
489,140514706,C=CC(=O)OC12CC(C(C(C1(F)F)(C(C(C2(F)F)(CF)F)(F)F)O)(F)F)(O)F
490,140514711,C=CC(=O)OC12C(C(C(C(C1(F)F)(C(C(C2(F)F)(OC(=O)C=C)F)(F)F)O)(F)F)(CF)F)(F)F
491,140514712,C=CC(=O)OC12C(C(CC(C1(F)F)(O)F)(C(C(C2(F)F)(CF)F)(F)F)O)(F)F
492,140514714,C=CC(=O)OC12C(C(C(C(C1(F)F)(C(C(C2(F)F)(OC(=O)C=C)F)(F)F)OC(=O)C=C)(F)F)(CF)O)(F)F
493,140514715,C=CC(=O)OC12C(C(C(C(C1(F)F)(C(C(C2(F)F)(OC(=O)C=C)F)(F)F)O)(F)F)(CF)O)(F)F
494,158602669,COC(=O)C=C.C=CC(=O)O.C(C(CO)O)O
495,156767668,CCC1(C2(CC3CC(C2)CC1(C3)OC(=O)C=C)O)O
496,156767669,C=CC(=O)OC1(C2CC3CC(C2)CC1(C3)O)O
497,18355655,CC(C#N)OCCOC(=O)C=C
498,88610256,CCCCC(CC)COC(=O)C=C.Cl
499,86250977,C[N+](C)(C)CCCCOC(=O)C=C.[Cl-]
500,161486320,CCCCCCCCCCCCOC(=O)C=C.CC(=O)OC=C
501,22025740,CCCCO[Si](CCCOC(=O)C=C)(OCCCC)OCCCC
502,53745166,CCC(CS(=O)(=O)O)OC(=O)C=C
503,87823889,CCCCOCCOC(C)OC(=O)C=C
504,22025746,CC(C)O[Si](CCCOC(=O)C=C)(OC(C)C)OC(C)C
505,22025749,CCCO[Si](CCCOC(=O)C=C)(OCCC)OCCC
506,22025751,COCCO[Si](CCCOC(=O)C=C)(OCCOC)OCCOC
507,141039127,CC(C[N+]#[C-])OC(=O)C=C
508,160175665,CC(C)OC(=O)C=C.COC(=O)C=C
509,22025780,C=CC(=O)OCCOCCN1CCOC1
510,68425271,CCC(C)C1(COC1)C(C)OC(=O)C=C
511,68425272,CCC(C)C1(COC1)CCOC(=O)C=C
512,100931137,CCC[CH2].CCC[CH2].CCC[CH2].COC(=O)C=[CH].[Sn]
513,139990599,CCCCCCCCCCC(=O)OCC(COCC(COC(=O)CCCCCCCCCC)(COC(=O)CCCCCCCCCC)COC(=O)C=C)(COC(=O)CCCCCCCCCC)COC(=O)CCCCCCCCCC
514,141301354,C=CC(=O)OC=COC1=CC=CC=C1
515,123475561,CCC(C)(C)OCC(COC(=O)C=C)O
516,20190860,CCCCC(COC(=O)C=C)OC(=O)O
517,20977298,C=CC(=O)OC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
518,20977299,C=CC(=O)OC(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
519,140252824,CCC(CCS(=O)(=O)O)OC(=O)C=C
520,45094573,CCC1(COC1)OCCOC(=O)C=C
521,68425390,CCCCC1(CCCO1)COC(=O)C=C
522,45094579,CCC1COC(OC1)COC(=O)C=C
523,118494916,CC(COC(C)COC(=O)C=C)OC(=O)C=C.CC1(C2CCC1(C(C2)OC(=O)C=C)C)C
524,68425423,CC(C)C1(COC1)CCOC(=O)C=C
525,129767123,C=CC(=O)O.C=CC(=O)O.[Pt]
526,58201829,C=CC(=O)OCC([CH])O
527,58201837,C=CC(=O)OCCCCCC(=O)OCCCCCC(=O)OCC1CCCO1
528,58201838,COC(=O)CCCCCOC(=O)CCCCCOC(=O)C=C
529,58201839,CC(COCC1CCCO1)OCC(C)OC(=O)C=C
530,58201840,C=CC(=O)OCCCC(=O)OCC1CCCO1
531,58201843,CC(COC(=O)C=C)OCC1CCCO1
532,58201852,CC(COC(C)COC(=O)C=C)OCC1CCCO1
533,162010885,C=CC(=O)O.C=CC(=O)OCC(C(OC(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
534,139728665,CC(C)(OC(=O)CCC(=O)O)OC(=O)C=C
535,131864346,C=CC(=O)O.C=CC(=O)O.[Ba]
536,159127322,CCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C.CCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C.CCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C.CCCCCCCCCCCCCCCCCCCCCOC(=O)C=C.CCCCCCCCCCCCCCCCCCCCOC(=O)C=C
537,159127328,CCCCCCCCCCOC(=O)C=C.C=CC(=O)OCCCCCCCCCCOC(=O)C=C
538,157554469,CCCCCCCCCCCCCCCCCCOC(=O)C=C.CCCCCCCCCCCCCCCCOC(=O)C=C.CCCCCCCCCCCCCCOC(=O)C=C.CCCCCCCCCCCCOC(=O)C=C.CCCCCCCCCCCOC(=O)C=C.CCCCCCCCCOC(=O)C=C.C=CC(=O)O
539,71309119,CCCCOC(=O)C=C
540,91494229,C=CC(=O)OC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(OC(=O)C=C)F
541,21501785,CC#N.COCCOC(=O)C=C
542,157816695,CC(=O)[O-].CC(=O)[O-].COC(=O)C=C.[Ca+2]
543,102242193,CC(CCOC(=O)C=C)OCC(C)OC(=O)C=C
544,69998490,CC(C)(COC(=O)C=C)C12CCC(C1)CC2
545,4200359,C=CC(=O)OCCCCBr
546,160438185,CCC(C)C(=O)OCCOCCOCCOCCOC(=O)C=C
547,89921458,CCCCCCCCCCCCCCCCCCOC(=O)C=C.C=CC=C
548,145758140,CC(C)(C)OC(=O)C[N+](C)(CCOC(=O)C=C)CCOC(=O)C=C
549,70522828,CCCCC(CC)COC(=O)C(=C)C.C=CC(=O)OC1CCCCC1
550,145758162,C[N+](CCOC(=O)C=C)(CCOC(=O)C=C)CC(=O)[O-]
551,145758163,C[N+](CCOC(=O)C=C)(CCOC(=O)C=C)CC(=O)O
552,89397208,C=CC(=O)OCC(CO)(CO)CO.C1CCOC1
553,123213796,C=CC(=O)OCCOCC1C2CCC1C3C2CCC3
554,145758183,C[N+](C)(CCOC(=O)CC[N+](C)(CCOC(=O)CC[N+](C)(CCOC(=O)C=C)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-]
555,89921514,CCCCCC(CCC(=C)C=C)OC(=O)C=C
556,57939958,CC(COC(=O)C=C)COC(=O)C(=C)C
557,161224696,C=CC(=O)O.C=CBr
558,155457535,C=CC(=O)OCC(CF)(C(C(C(COC(=O)C=C)(F)F)(F)F)(F)F)F
559,57939971,C[Si]COC(=O)C=C
560,22026248,CC(CC12CC3CC(C1)CC(C3)(C2)C(C)(C)OC(=O)C=C)O
561,57939981,CCC1(COCCOC1)COC(=O)C=C
562,22026258,CC(CC12CC3CC(C1)CC(C3)(C2)C(C)(C)OC(=O)C=C)OC(=O)C=C
563,88610843,CCCCOC(=O)C=C.C(CO)N(CCO)CCO
564,156768289,CCCCCCCCCCCCCCCC[N+](CC)(CC)CCOC(=O)C=C.[Cl-]
565,156768291,CCCCCCCCCCCCCCCC(C)[N+](CC)(CC)CCOC(=O)C=C
566,156768296,CCCCCCCCCCCCCCCCCC(C)[N+](CC)(CC)CCOC(=O)C=C
567,156768298,CCCCCCCCCCCCCCCCCCCCCC(C)[N+](C)(C)CCOC(=O)C=C
568,156768299,CCCCCCCCCCCCCCCCCCCCCC[N+](CC)(CC)CCOC(=O)C=C.[Cl-]
